game_date_est,game_status_text,pts_home,pts_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
2018-03-10,Final,104.0,94.0,1,Oklahoma City,Thunder,San Antonio,Spurs
2017-12-03,Final,90.0,87.0,1,Oklahoma City,Thunder,San Antonio,Spurs
2017-03-31,Final,95.0,100.0,0,Oklahoma City,Thunder,San Antonio,Spurs
2017-03-09,Final,102.0,92.0,1,Oklahoma City,Thunder,San Antonio,Spurs
2016-05-12,Final,113.0,99.0,1,Oklahoma City,Thunder,San Antonio,Spurs
2016-05-08,Final,111.0,97.0,1,Oklahoma City,Thunder,San Antonio,Spurs
2016-05-06,Final,96.0,100.0,0,Oklahoma City,Thunder,San Antonio,Spurs
2016-03-26,Final,111.0,92.0,1,Oklahoma City,Thunder,San Antonio,Spurs
2015-10-28,Final,112.0,106.0,1,Oklahoma City,Thunder,San Antonio,Spurs
2015-04-07,Final,88.0,113.0,0,Oklahoma City,Thunder,San Antonio,Spurs
2022-11-17,Final,130.0,112.0,1,Sacramento,Kings,San Antonio,Spurs
2021-12-19,Final,121.0,114.0,1,Sacramento,Kings,San Antonio,Spurs
2021-05-07,Final,104.0,113.0,0,Sacramento,Kings,San Antonio,Spurs
2020-02-08,Final,122.0,102.0,1,Sacramento,Kings,San Antonio,Spurs
2014-03-21,Final,79.0,99.0,0,Sacramento,Kings,San Antonio,Spurs
2013-02-19,Final,102.0,108.0,0,Sacramento,Kings,San Antonio,Spurs
2012-11-09,Final,86.0,97.0,0,Sacramento,Kings,San Antonio,Spurs
2012-04-18,Final,102.0,127.0,0,Sacramento,Kings,San Antonio,Spurs
2012-03-28,Final,112.0,117.0,0,Sacramento,Kings,San Antonio,Spurs
2011-02-04,Final,100.0,113.0,0,Sacramento,Kings,San Antonio,Spurs
2010-04-06,Final,86.0,95.0,0,Sacramento,Kings,San Antonio,Spurs
2010-02-03,Final,113.0,115.0,0,Sacramento,Kings,San Antonio,Spurs
2009-04-12,Final,92.0,95.0,0,Sacramento,Kings,San Antonio,Spurs
2008-11-16,Final,88.0,90.0,0,Sacramento,Kings,San Antonio,Spurs
2008-04-14,Final,98.0,101.0,0,Sacramento,Kings,San Antonio,Spurs
2007-11-26,Final,112.0,99.0,1,Sacramento,Kings,San Antonio,Spurs
2007-03-08,Final,93.0,100.0,0,Sacramento,Kings,San Antonio,Spurs
2006-11-19,Final,99.0,108.0,0,Sacramento,Kings,San Antonio,Spurs
2006-05-05,Final,83.0,105.0,0,Sacramento,Kings,San Antonio,Spurs
2006-04-30,Final,102.0,84.0,1,Sacramento,Kings,San Antonio,Spurs
2006-04-28,Final,94.0,93.0,1,Sacramento,Kings,San Antonio,Spurs
2005-11-21,Final,93.0,96.0,0,Sacramento,Kings,San Antonio,Spurs
2005-01-23,Final,73.0,103.0,0,Sacramento,Kings,San Antonio,Spurs
2005-01-02,Final,86.0,81.0,1,Sacramento,Kings,San Antonio,Spurs
2004-03-14,Final,101.0,87.0,1,Sacramento,Kings,San Antonio,Spurs
2004-02-06,Final,94.0,102.0,0,Sacramento,Kings,San Antonio,Spurs
2019-02-04,Final,127.0,112.0,1,Sacramento,Kings,San Antonio,Spurs
2018-11-12,Final,104.0,99.0,1,Sacramento,Kings,San Antonio,Spurs
2018-01-08,Final,100.0,107.0,0,Sacramento,Kings,San Antonio,Spurs
2017-12-23,Final,99.0,108.0,0,Sacramento,Kings,San Antonio,Spurs
2017-10-02,Final,106.0,96.0,1,Sacramento,Kings,San Antonio,Spurs
2016-11-16,Final,105.0,110.0,0,Sacramento,Kings,San Antonio,Spurs
2016-10-27,Final,94.0,102.0,0,Sacramento,Kings,San Antonio,Spurs
2016-02-24,Final,92.0,108.0,0,Sacramento,Kings,San Antonio,Spurs
2015-11-09,Final,88.0,106.0,0,Sacramento,Kings,San Antonio,Spurs
2015-10-08,Final,95.0,92.0,1,Sacramento,Kings,San Antonio,Spurs
2015-02-27,Final,96.0,107.0,0,Sacramento,Kings,San Antonio,Spurs
2014-11-15,Final,94.0,91.0,1,Sacramento,Kings,San Antonio,Spurs
2022-11-19,Final,119.0,97.0,1,Los Angeles,Clippers,San Antonio,Spurs
2021-12-20,Final,92.0,116.0,0,Los Angeles,Clippers,San Antonio,Spurs
2021-11-16,Final,106.0,92.0,1,Los Angeles,Clippers,San Antonio,Spurs
2021-01-05,Final,113.0,116.0,0,Los Angeles,Clippers,San Antonio,Spurs
2020-02-03,Final,108.0,105.0,1,Los Angeles,Clippers,San Antonio,Spurs
2014-02-18,Final,103.0,113.0,0,Los Angeles,Clippers,San Antonio,Spurs
2013-12-16,Final,115.0,92.0,1,Los Angeles,Clippers,San Antonio,Spurs
2013-02-21,Final,90.0,116.0,0,Los Angeles,Clippers,San Antonio,Spurs
2012-11-07,Final,106.0,84.0,1,Los Angeles,Clippers,San Antonio,Spurs
2012-05-20,Final,99.0,102.0,0,Los Angeles,Clippers,San Antonio,Spurs
2012-05-19,Final,86.0,96.0,0,Los Angeles,Clippers,San Antonio,Spurs
2012-02-18,Final,100.0,103.0,0,Los Angeles,Clippers,San Antonio,Spurs
2010-12-01,Final,90.0,85.0,1,Los Angeles,Clippers,San Antonio,Spurs
2010-11-01,Final,88.0,97.0,0,Los Angeles,Clippers,San Antonio,Spurs
2010-10-12,Final,99.0,100.0,0,Los Angeles,Clippers,San Antonio,Spurs
2010-02-06,Final,81.0,98.0,0,Los Angeles,Clippers,San Antonio,Spurs
2009-12-13,Final,90.0,115.0,0,Los Angeles,Clippers,San Antonio,Spurs
2009-03-02,Final,78.0,106.0,0,Los Angeles,Clippers,San Antonio,Spurs
2008-11-17,Final,83.0,86.0,0,Los Angeles,Clippers,San Antonio,Spurs
2008-01-06,Final,82.0,88.0,0,Los Angeles,Clippers,San Antonio,Spurs
2007-03-05,Final,74.0,88.0,0,Los Angeles,Clippers,San Antonio,Spurs
2006-12-11,Final,81.0,103.0,0,Los Angeles,Clippers,San Antonio,Spurs
2006-03-28,Final,87.0,98.0,0,Los Angeles,Clippers,San Antonio,Spurs
2006-03-07,Final,98.0,85.0,1,Los Angeles,Clippers,San Antonio,Spurs
2005-04-09,Final,124.0,125.0,0,Los Angeles,Clippers,San Antonio,Spurs
2004-12-31,Final,79.0,98.0,0,Los Angeles,Clippers,San Antonio,Spurs
2004-04-11,Final,79.0,88.0,0,Los Angeles,Clippers,San Antonio,Spurs
2003-12-01,Final,91.0,83.0,1,Los Angeles,Clippers,San Antonio,Spurs
2019-10-31,Final,103.0,97.0,1,Los Angeles,Clippers,San Antonio,Spurs
2018-12-29,Final,111.0,122.0,0,Los Angeles,Clippers,San Antonio,Spurs
2018-11-15,Final,116.0,111.0,1,Los Angeles,Clippers,San Antonio,Spurs
2018-04-03,Final,113.0,110.0,1,Los Angeles,Clippers,San Antonio,Spurs
2017-02-24,Final,97.0,105.0,0,Los Angeles,Clippers,San Antonio,Spurs
2016-12-22,Final,106.0,101.0,1,Los Angeles,Clippers,San Antonio,Spurs
2016-02-18,Final,105.0,86.0,1,Los Angeles,Clippers,San Antonio,Spurs
2015-05-02,Final,111.0,109.0,1,Los Angeles,Clippers,San Antonio,Spurs
2015-04-28,Final,107.0,111.0,0,Los Angeles,Clippers,San Antonio,Spurs
2015-04-22,Final,107.0,111.0,0,Los Angeles,Clippers,San Antonio,Spurs
2015-04-19,Final,107.0,92.0,1,Los Angeles,Clippers,San Antonio,Spurs
2015-02-19,Final,119.0,115.0,1,Los Angeles,Clippers,San Antonio,Spurs
2014-11-10,Final,85.0,89.0,0,Los Angeles,Clippers,San Antonio,Spurs
2022-01-01,Final,117.0,116.0,1,Detroit,Pistons,San Antonio,Spurs
2021-10-06,Final,115.0,105.0,1,Detroit,Pistons,San Antonio,Spurs
2021-03-15,Final,99.0,109.0,0,Detroit,Pistons,San Antonio,Spurs
2014-02-10,Final,109.0,100.0,1,Detroit,Pistons,San Antonio,Spurs
2013-02-08,Final,119.0,109.0,1,Detroit,Pistons,San Antonio,Spurs
2012-02-14,Final,95.0,99.0,0,Detroit,Pistons,San Antonio,Spurs
2011-02-08,Final,89.0,100.0,0,Detroit,Pistons,San Antonio,Spurs
2010-02-21,Final,109.0,101.0,1,Detroit,Pistons,San Antonio,Spurs
2009-02-19,Final,79.0,83.0,0,Detroit,Pistons,San Antonio,Spurs
2008-10-14,Final,64.0,86.0,0,Detroit,Pistons,San Antonio,Spurs
2008-03-14,Final,84.0,80.0,1,Detroit,Pistons,San Antonio,Spurs
2007-02-14,Final,81.0,90.0,0,Detroit,Pistons,San Antonio,Spurs
2005-12-25,Final,85.0,70.0,1,Detroit,Pistons,San Antonio,Spurs
2005-06-19,Final,95.0,96.0,0,Detroit,Pistons,San Antonio,Spurs
2005-06-16,Final,102.0,71.0,1,Detroit,Pistons,San Antonio,Spurs
2005-06-14,Final,96.0,79.0,1,Detroit,Pistons,San Antonio,Spurs
2005-03-20,Final,110.0,101.0,1,Detroit,Pistons,San Antonio,Spurs
2004-01-19,Final,85.0,77.0,1,Detroit,Pistons,San Antonio,Spurs
2019-12-01,Final,132.0,98.0,1,Detroit,Pistons,San Antonio,Spurs
2019-01-07,Final,107.0,119.0,0,Detroit,Pistons,San Antonio,Spurs
2017-12-30,Final,93.0,79.0,1,Detroit,Pistons,San Antonio,Spurs
2017-02-10,Final,92.0,103.0,0,Detroit,Pistons,San Antonio,Spurs
2016-10-10,Final,81.0,86.0,0,Detroit,Pistons,San Antonio,Spurs
2016-01-12,Final,99.0,109.0,0,Detroit,Pistons,San Antonio,Spurs
2015-02-11,Final,87.0,104.0,0,Detroit,Pistons,San Antonio,Spurs
2022-12-10,Final,111.0,115.0,0,Miami,Heat,San Antonio,Spurs
2022-02-26,Final,133.0,129.0,1,Miami,Heat,San Antonio,Spurs
2021-04-28,Final,116.0,111.0,1,Miami,Heat,San Antonio,Spurs
2020-01-15,Final,106.0,100.0,1,Miami,Heat,San Antonio,Spurs
2014-06-12,Final,86.0,107.0,0,Miami,Heat,San Antonio,Spurs
2014-06-10,Final,92.0,111.0,0,Miami,Heat,San Antonio,Spurs
2014-01-26,Final,113.0,101.0,1,Miami,Heat,San Antonio,Spurs
2013-10-19,Final,121.0,96.0,1,Miami,Heat,San Antonio,Spurs
2013-06-20,Final,95.0,88.0,1,Miami,Heat,San Antonio,Spurs
2013-06-18,Final,103.0,100.0,1,Miami,Heat,San Antonio,Spurs
2013-06-09,Final,103.0,84.0,1,Miami,Heat,San Antonio,Spurs
2013-06-06,Final,88.0,92.0,0,Miami,Heat,San Antonio,Spurs
2012-11-29,Final,105.0,100.0,1,Miami,Heat,San Antonio,Spurs
2012-10-20,Final,104.0,101.0,1,Miami,Heat,San Antonio,Spurs
2012-01-17,Final,120.0,98.0,1,Miami,Heat,San Antonio,Spurs
2011-03-14,Final,110.0,80.0,1,Miami,Heat,San Antonio,Spurs
2010-03-16,Final,76.0,88.0,0,Miami,Heat,San Antonio,Spurs
2009-10-11,Final,93.0,95.0,0,Miami,Heat,San Antonio,Spurs
2009-01-05,Final,84.0,91.0,0,Miami,Heat,San Antonio,Spurs
2008-01-24,Final,89.0,90.0,0,Miami,Heat,San Antonio,Spurs
2007-10-23,Final,87.0,104.0,0,Miami,Heat,San Antonio,Spurs
2007-02-11,Final,100.0,85.0,1,Miami,Heat,San Antonio,Spurs
2006-01-20,Final,94.0,101.0,0,Miami,Heat,San Antonio,Spurs
2005-10-10,Final,103.0,101.0,1,Miami,Heat,San Antonio,Spurs
2005-02-13,Final,96.0,92.0,1,Miami,Heat,San Antonio,Spurs
2003-12-06,Final,70.0,86.0,0,Miami,Heat,San Antonio,Spurs
2003-10-14,Final,,,0,Miami,Heat,San Antonio,Spurs
2019-10-08,Final,107.0,89.0,1,Miami,Heat,San Antonio,Spurs
2018-11-07,Final,95.0,88.0,1,Miami,Heat,San Antonio,Spurs
2017-10-25,Final,100.0,117.0,0,Miami,Heat,San Antonio,Spurs
2016-10-30,Final,99.0,106.0,0,Miami,Heat,San Antonio,Spurs
2016-02-09,Final,101.0,119.0,0,Miami,Heat,San Antonio,Spurs
2015-10-12,Final,97.0,94.0,1,Miami,Heat,San Antonio,Spurs
2015-03-31,Final,81.0,95.0,0,Miami,Heat,San Antonio,Spurs
2022-01-30,Final,115.0,110.0,1,Phoenix,Suns,San Antonio,Spurs
2021-12-06,Final,108.0,104.0,1,Phoenix,Suns,San Antonio,Spurs
2021-04-17,Final,85.0,111.0,0,Phoenix,Suns,San Antonio,Spurs
2020-01-20,Final,118.0,120.0,0,Phoenix,Suns,San Antonio,Spurs
2019-12-14,Final,119.0,121.0,0,Phoenix,Suns,San Antonio,Spurs
2014-02-21,Final,106.0,85.0,1,Phoenix,Suns,San Antonio,Spurs
2013-12-18,Final,101.0,108.0,0,Phoenix,Suns,San Antonio,Spurs
2013-02-24,Final,87.0,97.0,0,Phoenix,Suns,San Antonio,Spurs
2012-04-25,Final,106.0,110.0,0,Phoenix,Suns,San Antonio,Spurs
2012-03-27,Final,100.0,107.0,0,Phoenix,Suns,San Antonio,Spurs
2011-04-13,Final,106.0,103.0,1,Phoenix,Suns,San Antonio,Spurs
2010-11-03,Final,110.0,112.0,0,Phoenix,Suns,San Antonio,Spurs
2010-05-05,Final,110.0,102.0,1,Phoenix,Suns,San Antonio,Spurs
2010-05-03,Final,111.0,102.0,1,Phoenix,Suns,San Antonio,Spurs
2010-04-07,Final,112.0,101.0,1,Phoenix,Suns,San Antonio,Spurs
2009-12-15,Final,116.0,104.0,1,Phoenix,Suns,San Antonio,Spurs
2009-01-29,Final,104.0,114.0,0,Phoenix,Suns,San Antonio,Spurs
2008-12-25,Final,90.0,91.0,0,Phoenix,Suns,San Antonio,Spurs
2008-04-27,Final,105.0,86.0,1,Phoenix,Suns,San Antonio,Spurs
2008-04-25,Final,99.0,115.0,0,Phoenix,Suns,San Antonio,Spurs
2008-03-09,Final,94.0,87.0,1,Phoenix,Suns,San Antonio,Spurs
2008-01-31,Final,81.0,84.0,0,Phoenix,Suns,San Antonio,Spurs
2007-05-16,Final,85.0,88.0,0,Phoenix,Suns,San Antonio,Spurs
2007-05-08,Final,101.0,81.0,1,Phoenix,Suns,San Antonio,Spurs
2007-05-06,Final,106.0,111.0,0,Phoenix,Suns,San Antonio,Spurs
2007-02-01,Final,103.0,87.0,1,Phoenix,Suns,San Antonio,Spurs
2006-03-09,Final,93.0,117.0,0,Phoenix,Suns,San Antonio,Spurs
2006-01-07,Final,91.0,86.0,1,Phoenix,Suns,San Antonio,Spurs
2005-06-01,Final,95.0,101.0,0,Phoenix,Suns,San Antonio,Spurs
2005-05-24,Final,108.0,111.0,0,Phoenix,Suns,San Antonio,Spurs
2005-05-22,Final,114.0,121.0,0,Phoenix,Suns,San Antonio,Spurs
2005-03-09,Final,107.0,101.0,1,Phoenix,Suns,San Antonio,Spurs
2005-01-21,Final,123.0,128.0,0,Phoenix,Suns,San Antonio,Spurs
2004-03-06,Final,86.0,107.0,0,Phoenix,Suns,San Antonio,Spurs
2004-01-23,Final,84.0,86.0,0,Phoenix,Suns,San Antonio,Spurs
2018-11-14,Final,116.0,96.0,1,Phoenix,Suns,San Antonio,Spurs
2018-10-31,Final,90.0,120.0,0,Phoenix,Suns,San Antonio,Spurs
2018-02-07,Final,81.0,129.0,0,Phoenix,Suns,San Antonio,Spurs
2017-12-09,Final,101.0,104.0,0,Phoenix,Suns,San Antonio,Spurs
2017-01-14,Final,108.0,105.0,1,Phoenix,Suns,San Antonio,Spurs
2016-12-15,Final,92.0,107.0,0,Phoenix,Suns,San Antonio,Spurs
2016-10-03,Final,91.0,86.0,1,Phoenix,Suns,San Antonio,Spurs
2016-02-21,Final,111.0,118.0,0,Phoenix,Suns,San Antonio,Spurs
2016-01-21,Final,89.0,117.0,0,Phoenix,Suns,San Antonio,Spurs
2015-02-28,Final,74.0,101.0,0,Phoenix,Suns,San Antonio,Spurs
2014-10-31,Final,94.0,89.0,1,Phoenix,Suns,San Antonio,Spurs
2014-10-16,Final,121.0,90.0,1,Phoenix,Suns,San Antonio,Spurs
2022-11-05,Final,126.0,101.0,1,Denver,Nuggets,San Antonio,Spurs
2022-04-05,Final,97.0,116.0,0,Denver,Nuggets,San Antonio,Spurs
2021-10-22,Final,102.0,96.0,1,Denver,Nuggets,San Antonio,Spurs
2021-04-09,Final,121.0,119.0,1,Denver,Nuggets,San Antonio,Spurs
2021-04-07,Final,106.0,96.0,1,Denver,Nuggets,San Antonio,Spurs
2020-02-10,Final,127.0,120.0,1,Denver,Nuggets,San Antonio,Spurs
2014-03-28,Final,102.0,133.0,0,Denver,Nuggets,San Antonio,Spurs
2013-11-05,Final,94.0,102.0,0,Denver,Nuggets,San Antonio,Spurs
2013-10-14,Final,98.0,94.0,1,Denver,Nuggets,San Antonio,Spurs
2013-04-10,Final,96.0,86.0,1,Denver,Nuggets,San Antonio,Spurs
2012-12-18,Final,112.0,106.0,1,Denver,Nuggets,San Antonio,Spurs
2012-02-23,Final,99.0,114.0,0,Denver,Nuggets,San Antonio,Spurs
2011-03-23,Final,115.0,112.0,1,Denver,Nuggets,San Antonio,Spurs
2010-12-16,Final,112.0,113.0,0,Denver,Nuggets,San Antonio,Spurs
2010-04-10,Final,85.0,104.0,0,Denver,Nuggets,San Antonio,Spurs
2010-02-11,Final,92.0,111.0,0,Denver,Nuggets,San Antonio,Spurs
2009-02-03,Final,104.0,96.0,1,Denver,Nuggets,San Antonio,Spurs
2008-12-04,Final,91.0,108.0,0,Denver,Nuggets,San Antonio,Spurs
2008-03-07,Final,109.0,96.0,1,Denver,Nuggets,San Antonio,Spurs
2008-01-03,Final,80.0,77.0,1,Denver,Nuggets,San Antonio,Spurs
2007-04-30,Final,89.0,96.0,0,Denver,Nuggets,San Antonio,Spurs
2007-04-28,Final,91.0,96.0,0,Denver,Nuggets,San Antonio,Spurs
2007-01-10,Final,83.0,92.0,0,Denver,Nuggets,San Antonio,Spurs
2006-03-22,Final,104.0,92.0,1,Denver,Nuggets,San Antonio,Spurs
2005-12-31,Final,88.0,98.0,0,Denver,Nuggets,San Antonio,Spurs
2005-05-02,Final,115.0,126.0,0,Denver,Nuggets,San Antonio,Spurs
2005-04-30,Final,78.0,86.0,0,Denver,Nuggets,San Antonio,Spurs
2005-04-01,Final,102.0,84.0,1,Denver,Nuggets,San Antonio,Spurs
2004-11-26,Final,75.0,89.0,0,Denver,Nuggets,San Antonio,Spurs
2004-01-05,Final,74.0,98.0,0,Denver,Nuggets,San Antonio,Spurs
2003-10-29,Final,80.0,72.0,1,Denver,Nuggets,San Antonio,Spurs
2019-04-27,Final,90.0,86.0,1,Denver,Nuggets,San Antonio,Spurs
2019-04-23,Final,108.0,90.0,1,Denver,Nuggets,San Antonio,Spurs
2019-04-16,Final,114.0,105.0,1,Denver,Nuggets,San Antonio,Spurs
2019-04-13,Final,96.0,101.0,0,Denver,Nuggets,San Antonio,Spurs
2019-04-03,Final,113.0,85.0,1,Denver,Nuggets,San Antonio,Spurs
2018-12-28,Final,102.0,99.0,1,Denver,Nuggets,San Antonio,Spurs
2018-02-23,Final,122.0,119.0,1,Denver,Nuggets,San Antonio,Spurs
2018-02-13,Final,117.0,109.0,1,Denver,Nuggets,San Antonio,Spurs
2017-01-05,Final,99.0,127.0,0,Denver,Nuggets,San Antonio,Spurs
2016-04-08,Final,102.0,98.0,1,Denver,Nuggets,San Antonio,Spurs
2015-11-27,Final,80.0,91.0,0,Denver,Nuggets,San Antonio,Spurs
2015-01-20,Final,99.0,109.0,0,Denver,Nuggets,San Antonio,Spurs
2014-12-14,Final,91.0,99.0,0,Denver,Nuggets,San Antonio,Spurs
2022-10-21,Final,134.0,137.0,0,Indiana,Pacers,San Antonio,Spurs
2021-11-01,Final,131.0,118.0,1,Indiana,Pacers,San Antonio,Spurs
2021-04-19,Final,94.0,109.0,0,Indiana,Pacers,San Antonio,Spurs
2020-07-28,Final,111.0,118.0,0,Indiana,Pacers,San Antonio,Spurs
2014-03-31,Final,77.0,103.0,0,Indiana,Pacers,San Antonio,Spurs
2012-11-23,Final,97.0,104.0,0,Indiana,Pacers,San Antonio,Spurs
2011-01-07,Final,87.0,90.0,0,Indiana,Pacers,San Antonio,Spurs
2010-02-17,Final,87.0,90.0,0,Indiana,Pacers,San Antonio,Spurs
2009-10-23,Final,114.0,112.0,1,Indiana,Pacers,San Antonio,Spurs
2009-04-03,Final,121.0,126.0,0,Indiana,Pacers,San Antonio,Spurs
2008-02-05,Final,89.0,116.0,0,Indiana,Pacers,San Antonio,Spurs
2007-04-01,Final,100.0,99.0,1,Indiana,Pacers,San Antonio,Spurs
2006-02-12,Final,88.0,92.0,0,Indiana,Pacers,San Antonio,Spurs
2005-10-18,Final,94.0,81.0,1,Indiana,Pacers,San Antonio,Spurs
2005-03-23,Final,100.0,93.0,1,Indiana,Pacers,San Antonio,Spurs
2004-01-16,Final,89.0,79.0,1,Indiana,Pacers,San Antonio,Spurs
2018-11-23,Final,100.0,111.0,0,Indiana,Pacers,San Antonio,Spurs
2017-10-29,Final,97.0,94.0,1,Indiana,Pacers,San Antonio,Spurs
2017-02-13,Final,106.0,110.0,0,Indiana,Pacers,San Antonio,Spurs
2016-03-07,Final,99.0,91.0,1,Indiana,Pacers,San Antonio,Spurs
2015-02-09,Final,93.0,95.0,0,Indiana,Pacers,San Antonio,Spurs
2022-01-04,Final,129.0,104.0,1,Toronto,Raptors,San Antonio,Spurs
2021-04-14,Final,117.0,112.0,1,Toronto,Raptors,San Antonio,Spurs
2020-01-12,Final,104.0,105.0,0,Toronto,Raptors,San Antonio,Spurs
2013-12-10,Final,103.0,116.0,0,Toronto,Raptors,San Antonio,Spurs
2012-11-25,Final,106.0,111.0,0,Toronto,Raptors,San Antonio,Spurs
2012-02-15,Final,106.0,113.0,0,Toronto,Raptors,San Antonio,Spurs
2011-02-09,Final,100.0,111.0,0,Toronto,Raptors,San Antonio,Spurs
2010-01-03,Final,91.0,86.0,1,Toronto,Raptors,San Antonio,Spurs
2009-02-11,Final,91.0,89.0,1,Toronto,Raptors,San Antonio,Spurs
2008-02-11,Final,88.0,93.0,0,Toronto,Raptors,San Antonio,Spurs
2006-11-05,Final,94.0,103.0,0,Toronto,Raptors,San Antonio,Spurs
2006-02-08,Final,118.0,125.0,0,Toronto,Raptors,San Antonio,Spurs
2004-11-21,Final,96.0,91.0,1,Toronto,Raptors,San Antonio,Spurs
2004-02-18,Final,82.0,86.0,0,Toronto,Raptors,San Antonio,Spurs
2019-02-22,Final,120.0,117.0,1,Toronto,Raptors,San Antonio,Spurs
2018-01-19,Final,86.0,83.0,1,Toronto,Raptors,San Antonio,Spurs
2017-01-24,Final,106.0,108.0,0,Toronto,Raptors,San Antonio,Spurs
2015-12-09,Final,97.0,94.0,1,Toronto,Raptors,San Antonio,Spurs
2015-02-08,Final,87.0,82.0,1,Toronto,Raptors,San Antonio,Spurs
2022-11-20,Final,123.0,92.0,1,Los Angeles,Lakers,San Antonio,Spurs
2021-12-23,Final,110.0,138.0,0,Los Angeles,Lakers,San Antonio,Spurs
2021-11-14,Final,114.0,106.0,1,Los Angeles,Lakers,San Antonio,Spurs
2021-01-07,Final,109.0,118.0,0,Los Angeles,Lakers,San Antonio,Spurs
2020-02-04,Final,129.0,102.0,1,Los Angeles,Lakers,San Antonio,Spurs
2014-03-19,Final,109.0,125.0,0,Los Angeles,Lakers,San Antonio,Spurs
2013-11-01,Final,85.0,91.0,0,Los Angeles,Lakers,San Antonio,Spurs
2013-04-28,Final,82.0,103.0,0,Los Angeles,Lakers,San Antonio,Spurs
2013-04-26,Final,89.0,120.0,0,Los Angeles,Lakers,San Antonio,Spurs
2013-04-14,Final,91.0,86.0,1,Los Angeles,Lakers,San Antonio,Spurs
2012-11-13,Final,82.0,84.0,0,Los Angeles,Lakers,San Antonio,Spurs
2012-04-17,Final,91.0,112.0,0,Los Angeles,Lakers,San Antonio,Spurs
2011-04-12,Final,102.0,93.0,1,Los Angeles,Lakers,San Antonio,Spurs
2011-02-03,Final,88.0,89.0,0,Los Angeles,Lakers,San Antonio,Spurs
2010-04-04,Final,81.0,100.0,0,Los Angeles,Lakers,San Antonio,Spurs
2010-02-08,Final,101.0,89.0,1,Los Angeles,Lakers,San Antonio,Spurs
2009-01-25,Final,99.0,85.0,1,Los Angeles,Lakers,San Antonio,Spurs
2008-05-29,Final,100.0,92.0,1,Los Angeles,Lakers,San Antonio,Spurs
2008-05-23,Final,101.0,71.0,1,Los Angeles,Lakers,San Antonio,Spurs
2008-05-21,Final,89.0,85.0,1,Los Angeles,Lakers,San Antonio,Spurs
2008-04-13,Final,106.0,85.0,1,Los Angeles,Lakers,San Antonio,Spurs
2007-12-13,Final,102.0,97.0,1,Los Angeles,Lakers,San Antonio,Spurs
2007-01-28,Final,94.0,96.0,0,Los Angeles,Lakers,San Antonio,Spurs
2006-12-10,Final,106.0,99.0,1,Los Angeles,Lakers,San Antonio,Spurs
2006-03-30,Final,85.0,96.0,0,Los Angeles,Lakers,San Antonio,Spurs
2006-03-06,Final,96.0,103.0,0,Los Angeles,Lakers,San Antonio,Spurs
2005-02-03,Final,91.0,103.0,0,Los Angeles,Lakers,San Antonio,Spurs
2004-11-05,Final,96.0,105.0,0,Los Angeles,Lakers,San Antonio,Spurs
2004-05-15,Final,88.0,76.0,1,Los Angeles,Lakers,San Antonio,Spurs
2004-05-11,Final,98.0,90.0,1,Los Angeles,Lakers,San Antonio,Spurs
2004-05-09,Final,105.0,81.0,1,Los Angeles,Lakers,San Antonio,Spurs
2004-04-04,Final,89.0,95.0,0,Los Angeles,Lakers,San Antonio,Spurs
2003-11-28,Final,103.0,87.0,1,Los Angeles,Lakers,San Antonio,Spurs
2018-12-05,Final,121.0,113.0,1,Los Angeles,Lakers,San Antonio,Spurs
2018-10-22,Final,142.0,143.0,0,Los Angeles,Lakers,San Antonio,Spurs
2018-04-04,Final,122.0,112.0,1,Los Angeles,Lakers,San Antonio,Spurs
2018-01-11,Final,93.0,81.0,1,Los Angeles,Lakers,San Antonio,Spurs
2017-02-26,Final,98.0,119.0,0,Los Angeles,Lakers,San Antonio,Spurs
2016-11-18,Final,107.0,116.0,0,Los Angeles,Lakers,San Antonio,Spurs
2016-02-19,Final,113.0,119.0,0,Los Angeles,Lakers,San Antonio,Spurs
2016-01-22,Final,95.0,108.0,0,Los Angeles,Lakers,San Antonio,Spurs
2014-11-14,Final,80.0,93.0,0,Los Angeles,Lakers,San Antonio,Spurs
2021-10-30,Final,93.0,102.0,0,Milwaukee,Bucks,San Antonio,Spurs
2021-03-20,Final,120.0,113.0,1,Milwaukee,Bucks,San Antonio,Spurs
2020-07-23,Final,113.0,92.0,1,Milwaukee,Bucks,San Antonio,Spurs
2020-01-04,Final,127.0,118.0,1,Milwaukee,Bucks,San Antonio,Spurs
2013-12-11,Final,77.0,109.0,0,Milwaukee,Bucks,San Antonio,Spurs
2013-01-02,Final,110.0,117.0,0,Milwaukee,Bucks,San Antonio,Spurs
2012-01-10,Final,106.0,103.0,1,Milwaukee,Bucks,San Antonio,Spurs
2011-01-12,Final,84.0,91.0,0,Milwaukee,Bucks,San Antonio,Spurs
2009-12-26,Final,97.0,112.0,0,Milwaukee,Bucks,San Antonio,Spurs
2008-11-12,Final,82.0,78.0,1,Milwaukee,Bucks,San Antonio,Spurs
2008-03-01,Final,94.0,96.0,0,Milwaukee,Bucks,San Antonio,Spurs
2007-03-15,Final,101.0,90.0,1,Milwaukee,Bucks,San Antonio,Spurs
2005-12-20,Final,109.0,107.0,1,Milwaukee,Bucks,San Antonio,Spurs
2004-12-04,Final,83.0,104.0,0,Milwaukee,Bucks,San Antonio,Spurs
2004-01-26,Final,93.0,92.0,1,Milwaukee,Bucks,San Antonio,Spurs
